date,product_id,quantity,sales
2022-01-04,P045,1.0,1578.99
2022-06-06,P080,2.0,6063.3
2022-01-04,P083,4.0,279.55
2022-11-23,P066,1.0,196.7
2022-01-08,P069,7.0,7418.8
2022-11-05,,8.0,6466.9
2022-12-05,P008,6.0,
2022-07-20,,4.0,275.38
2022-05-07,P040,8.0,2921.4
2022-01-19,P079,,2806.2
2022-01-17,P072,6.0,1626.12
,P033,6.0,436.19
2022-02-07,P076,,4871.0
2022-08-30,P021,1.0,2802.45
2022-07-15,P082,8.0,1031.66
2022-08-31,P021,6.0,6539.05
2022-09-21,P096,9.0,2564.64
2022-07-14,P037,,1951.12
2022-02-09,,10.0,6117.39
2022-09-01,P091,10.0,7043.52
2022-11-13,P037,7.0,2926.68
2022-03-06,P014,6.0,3621.84
2022-07-14,P047,5.0,3724.92
2022-05-05,P003,2.0,5572.64
2022-03-26,P077,,8266.77
2022-09-01,P081,,1409.38
2022-01-23,P024,5.0,414.78
2022-04-15,P001,7.0,
,P093,3.0,3041.85
,P095,9.0,4072.59
2022-01-20,P015,9.0,
2022-09-08,P010,7.0,3285.56
2022-05-09,P049,4.0,5363.04
2022-09-13,P034,2.0,3065.7
2022-11-02,P081,7.0,1409.38
2022-05-14,P019,1.0,9030.1
2022-01-29,P034,9.0,3678.84
2022-12-07,P087,9.0,735.21
2022-12-01,P033,4.0,3925.71
2022-08-02,P093,10.0,1825.11
2022-03-01,P032,,3900.18
2022-02-11,P021,1.0,7473.2
2022-03-06,P042,,1617.3
2022-01-15,P026,4.0,1375.14
2022-02-25,P002,2.0,1656.84
2022-10-07,P099,,6809.1
2022-08-30,P048,7.0,689.78
2022-03-20,P062,9.0,1107.3
2022-04-05,P087,10.0,1960.56
2022-08-28,P086,1.0,103.8
2022-07-08,P006,6.0,754.27
2022-12-18,P013,6.0,205.32
2022-09-01,P069,7.0,
2022-11-13,P056,10.0,2932.02
2022-12-15,P094,9.0,4376.61
2022-10-06,P042,7.0,2425.95
2022-10-30,P086,5.0,31.14
2022-10-29,P000,9.0,280.72
2022-08-08,P093,7.0,4258.59
2022-05-14,P098,,1516.08
2022-11-16,P053,9.0,1547.65
2022-10-01,P054,4.0,866.96
2022-11-29,P027,6.0,547.7
2022-09-23,P032,4.0,1950.09
2022-04-01,P009,5.0,4748.72
2022-04-06,P007,1.0,3486.9
,P056,8.0,2443.35
2022-04-25,P021,5.0,5604.9
2022-02-18,P011,4.0,4586.89
2022-09-03,,10.0,465.8
2022-11-17,P036,8.0,6465.2
2022-09-23,P005,2.0,5742.12
2022-02-07,P044,3.0,6466.9
2022-07-08,P094,8.0,2917.74
2022-10-17,P017,2.0,1725.85
2022-01-04,P086,1.0,103.8
2022-04-30,P011,6.0,5897.43
2022-09-19,P025,7.0,1330.26
2022-03-01,,2.0,6627.36
2022-02-04,P044,1.0,4526.83
2022-01-03,P076,4.0,2922.6
2022-08-01,P054,9.0,4334.8
2022-12-15,P008,3.0,1427.76
2022-04-07,P026,3.0,1145.95
2022-08-06,P063,4.0,843.64
2022-12-26,P060,,
2022-08-12,,7.0,593.59
2022-07-27,P032,6.0,
2022-09-26,P032,10.0,4550.21
2022-01-13,P064,4.0,679.71
2022-03-17,P055,6.0,701.02
2022-11-12,P099,7.0,1361.82
2022-09-24,,8.0,
2022-02-12,P045,9.0,
2022-09-08,P012,7.0,3508.5
,P073,4.0,96.54
2022-12-01,P038,3.0,1478.28
2022-12-04,P081,7.0,
2022-12-11,P038,2.0,2956.56
,P011,1.0,4586.89
2022-12-04,P066,9.0,314.72
2022-01-07,P002,4.0,828.42
2022-11-14,P080,1.0,606.33
,P098,4.0,
2022-06-15,P086,6.0,93.42
,P003,,2089.74
2022-01-30,P053,3.0,3095.3
2022-02-04,P021,3.0,6539.05
2022-04-30,P095,,4525.1
2022-02-24,P016,6.0,3178.71
2022-10-17,P044,6.0,3233.45
,P084,6.0,3899.04
,P042,6.0,2695.5
2022-08-18,,5.0,4572.2
2022-03-09,P091,7.0,5282.64
2022-03-05,P073,2.0,96.54
2022-10-10,P049,9.0,2681.52
,,10.0,269.55
2022-05-07,P097,10.0,7288.38
2022-09-25,P030,7.0,309.51
2022-06-17,P035,3.0,1013.78
2022-09-05,P067,9.0,914.78
2022-10-20,P078,,1086.45
2022-10-15,P080,7.0,
2022-02-08,P015,1.0,3765.51
2022-12-09,P006,2.0,
2022-03-18,P031,8.0,1572.88
2022-03-08,P061,6.0,3177.05
2022-02-24,P071,6.0,186.32
2022-10-09,P022,7.0,
2022-09-21,P003,4.0,3482.9
2022-03-23,P013,2.0,410.64
2022-11-29,P050,2.0,2652.66
2022-03-28,P061,7.0,5083.28
2022-01-12,P042,4.0,269.55
2022-01-07,P066,9.0,39.34
,P007,5.0,1394.76
2022-01-10,P012,4.0,2923.75
2022-04-09,P032,8.0,5850.27
2022-04-30,P074,,5468.3
2022-01-30,P023,3.0,2676.85
2022-06-23,P099,3.0,2723.64
2022-05-06,P053,8.0,1547.65
2022-10-29,P026,6.0,
2022-11-06,P086,8.0,51.9
2022-10-16,P058,8.0,
2022-06-06,P095,,4525.1
2022-11-20,P019,4.0,2709.03
2022-04-09,P047,9.0,5587.38
2022-11-22,P076,3.0,2922.6
2022-01-16,P094,4.0,
2022-05-23,P041,2.0,1828.88
2022-07-13,P098,4.0,2274.12
2022-03-14,P088,2.0,3737.58
2022-11-26,P067,7.0,4573.9
2022-03-23,,9.0,1359.42
2022-04-02,P080,6.0,2425.32
2022-10-28,,10.0,
2022-10-28,P029,1.0,
2022-01-15,P091,3.0,7923.96
2022-03-07,P046,1.0,1936.74
2022-04-28,P062,1.0,1660.95
2022-08-10,P009,1.0,4748.72
2022-10-18,P092,2.0,3877.32
2022-10-10,P060,7.0,1061.79
2022-05-01,,8.0,1619.64
2022-04-22,P001,,961.2
2022-12-18,P016,2.0,3531.9
2022-02-05,P023,10.0,1070.74
2022-06-24,P046,4.0,322.79
2022-07-11,P097,7.0,1619.64
,P064,10.0,1359.42
2022-06-19,P072,2.0,180.68
,,,1379.56
,P017,4.0,2465.5
2022-09-13,P078,1.0,
2022-03-11,P001,6.0,1441.8
2022-01-31,P052,6.0,2008.92
2022-02-15,P056,8.0,977.34
2022-07-31,P026,,2062.71
2022-11-16,P086,7.0,83.04
,P020,7.0,4150.3
2022-05-29,P059,1.0,1019.58
2022-02-16,P071,4.0,279.48
2022-12-13,P053,,1238.12
,P098,10.0,758.04
2022-09-10,P053,3.0,2785.77
2022-04-05,P074,9.0,3827.81
2022-01-13,P072,6.0,1084.08
2022-01-16,P078,6.0,724.3
2022-10-02,P045,4.0,1127.85
2022-10-22,P040,3.0,8764.2
2022-04-11,P032,10.0,4550.21
2022-09-18,P030,2.0,619.02
2022-02-20,P003,10.0,4876.06
2022-04-07,P066,3.0,393.4
2022-02-05,P078,9.0,1810.75
2022-08-15,P034,8.0,
2022-10-12,P090,6.0,
2022-07-14,P082,10.0,736.9
2022-05-28,P086,10.0,31.14
,P027,5.0,
2022-11-12,P057,6.0,4271.19
2022-07-29,P064,10.0,2718.84
2022-05-30,P018,3.0,1814.6
2022-03-03,P085,6.0,3598.2
2022-12-05,,,
2022-07-28,P083,5.0,2795.5
2022-10-06,P021,4.0,4670.75
2022-10-26,P026,9.0,687.57
2022-08-05,P094,8.0,4862.9
2022-04-04,P093,4.0,4258.59
,,6.0,6223.04
2022-03-03,P037,8.0,487.78
2022-06-03,P088,2.0,3737.58
2022-07-14,P037,5.0,1951.12
2022-12-25,P051,8.0,8920.62
,P029,1.0,
2022-04-21,P064,5.0,
2022-06-12,P031,6.0,393.22
2022-01-07,P020,4.0,592.9
2022-04-16,P096,4.0,
2022-01-18,P050,9.0,2357.92
2022-06-23,P047,3.0,1862.46
2022-08-24,P034,9.0,
2022-01-06,P070,9.0,7494.57
2022-01-12,P008,,
2022-11-30,P060,6.0,3539.3
2022-11-12,P061,2.0,3177.05
2022-10-01,P015,,2151.72
2022-02-05,P015,3.0,2689.65
2022-01-07,P067,4.0,914.78
2022-01-27,P086,,103.8
2022-01-19,P077,1.0,
2022-01-06,P000,3.0,
2022-06-03,P051,,5947.08
2022-05-01,,7.0,1837.06
2022-08-17,P019,,4515.05
2022-03-20,P035,4.0,2534.45
2022-10-18,,1.0,6518.61
2022-05-10,P095,3.0,2715.06
2022-03-12,P033,5.0,3489.52
2022-06-28,P090,5.0,6916.8
2022-10-31,P031,10.0,
2022-07-03,P085,,8995.5
2022-12-07,P032,8.0,1300.06
2022-11-15,P015,10.0,2151.72
2022-06-09,P087,2.0,1960.56
2022-07-25,P088,1.0,1245.86
2022-09-26,P068,2.0,2080.33
,P071,9.0,
2022-10-17,P095,5.0,2715.06
2022-02-26,,7.0,
2022-06-18,P075,10.0,6265.2
2022-08-31,P028,9.0,4190.76
2022-07-05,,10.0,5437.68
2022-02-08,P077,7.0,918.53
2022-02-22,,,2818.76
2022-04-27,P082,2.0,1179.04
,P002,3.0,
2022-03-09,P092,10.0,3877.32
,,1.0,1936.74
2022-05-10,P017,1.0,1972.4
2022-10-09,P096,1.0,961.74
2022-06-30,P025,4.0,665.13
2022-02-28,P032,5.0,4550.21
2022-10-26,P058,8.0,3173.34
2022-10-05,P070,1.0,6661.84
2022-06-09,P037,2.0,2926.68
2022-08-08,P038,6.0,2956.56
2022-11-10,P076,7.0,1948.4
2022-01-22,P035,6.0,4562.01
2022-11-28,P095,4.0,4072.59
2022-05-11,P006,10.0,
2022-08-19,P077,10.0,8266.77
,P058,6.0,3702.23
2022-03-31,P011,3.0,2621.08
,,,1339.28
2022-09-16,P016,4.0,3531.9
2022-03-23,P012,1.0,3508.5
2022-10-15,P010,5.0,4928.34
2022-07-23,P025,7.0,5986.17
2022-06-08,P024,9.0,3318.24
2022-06-11,P034,5.0,1839.42
2022-03-05,P072,,
2022-07-30,P087,6.0,1960.56
2022-08-15,P065,7.0,347.71
2022-11-04,P054,2.0,1733.92
2022-06-02,P019,,2709.03
2022-04-20,P081,3.0,1409.38
2022-05-17,P013,,136.88
2022-08-10,P015,,
2022-09-27,P069,5.0,741.88
2022-04-09,P081,9.0,2114.07
,P047,6.0,8381.07
2022-02-06,P054,2.0,
2022-04-26,P042,7.0,2425.95
,P031,7.0,3932.2
2022-12-19,P088,,4983.44
2022-03-03,P009,3.0,
2022-05-18,P026,1.0,229.19
2022-04-06,P055,5.0,701.02
,P054,1.0,3467.84
2022-06-05,P096,6.0,
2022-10-13,P073,8.0,128.72
2022-06-23,P013,2.0,410.64
2022-12-10,P076,4.0,1461.3
2022-10-20,P035,,506.89
2022-01-06,P046,1.0,
2022-06-18,P047,3.0,2793.69
2022-01-19,P086,3.0,
,P049,4.0,6256.88
2022-02-07,P057,4.0,4881.36
2022-12-07,P077,10.0,4592.65
2022-06-03,P097,7.0,1619.64
2022-12-11,P064,1.0,4757.97
2022-08-07,P004,5.0,3307.23
,P026,8.0,229.19
2022-10-09,,4.0,
2022-04-12,P095,7.0,4072.59
2022-05-30,P030,1.0,722.19
2022-12-07,P096,3.0,320.58
2022-07-15,P066,9.0,157.36
2022-04-25,P075,7.0,3132.6
2022-11-30,P081,6.0,
2022-04-20,P023,8.0,4818.33
2022-12-14,P085,8.0,
2022-12-26,P030,,206.34
2022-09-11,P024,10.0,414.78
2022-02-06,P097,,5668.74
2022-09-10,P031,9.0,3145.76
2022-09-10,P009,10.0,4748.72
2022-08-06,P032,4.0,6500.3
2022-02-07,P082,10.0,294.76
2022-08-09,,5.0,5379.3
2022-02-27,P048,8.0,4138.68
2022-03-20,P017,8.0,493.1
2022-09-28,P055,9.0,3505.1
2022-08-08,P016,7.0,2119.14
2022-01-01,P027,4.0,273.85
2022-02-11,P001,3.0,2403.0
2022-02-08,P086,9.0,62.28
2022-09-19,P041,8.0,914.44
,P076,6.0,
2022-09-08,P040,6.0,973.8
,P043,6.0,2858.04
2022-12-30,P048,7.0,6897.8
2022-03-06,P011,7.0,5242.16
2022-11-07,P003,9.0,1393.16
2022-02-10,P021,6.0,934.15
2022-06-08,P093,10.0,1825.11
,P058,1.0,1586.67
2022-01-23,P050,8.0,
2022-12-16,,10.0,1783.14
2022-11-20,P028,8.0,4889.22
2022-02-28,P056,1.0,1466.01
2022-10-27,P083,7.0,1956.85
2022-07-14,P027,5.0,109.54
2022-11-24,P056,2.0,3420.69
2022-02-16,P089,10.0,4771.71
2022-09-07,P070,1.0,1665.46
2022-02-15,P035,4.0,
2022-04-29,,1.0,
2022-12-29,P080,8.0,3637.98
2022-07-06,P025,5.0,665.13
2022-04-24,P001,2.0,1922.4
2022-11-01,P019,6.0,5418.06
,P059,2.0,1529.37
2022-09-28,P077,4.0,8266.77
2022-11-17,P014,2.0,8149.14
2022-01-13,P050,3.0,294.74
2022-07-26,P007,1.0,4881.66
2022-09-03,,8.0,1617.3
2022-10-22,P087,1.0,1225.35
2022-05-14,P088,6.0,4360.51
2022-12-14,P059,1.0,3568.53
2022-03-31,P047,10.0,4656.15
2022-02-12,P039,6.0,
2022-11-20,P042,,1617.3
2022-02-26,P062,7.0,4982.85
2022-05-10,P080,7.0,3031.65
,P013,2.0,136.88
2022-11-24,P000,8.0,1263.24
2022-09-29,P088,8.0,1245.86
2022-12-22,P025,6.0,5321.04
2022-06-05,P041,2.0,4114.98
2022-12-30,P038,4.0,
2022-02-26,P081,5.0,7046.9
2022-08-03,P010,7.0,4928.34
2022-05-02,P066,1.0,354.06
2022-09-22,P028,10.0,6984.6
2022-09-15,P075,,783.15
2022-06-28,P013,6.0,684.4
2022-04-12,P031,1.0,3932.2
,P070,,3330.92
2022-11-28,P055,7.0,2103.06
2022-02-05,P030,3.0,825.36
2022-08-03,P010,1.0,1642.78
2022-05-29,P029,10.0,1555.76
2022-01-09,P025,3.0,4655.91
2022-06-02,P019,7.0,7224.08
2022-02-25,P038,3.0,1847.85
2022-02-22,P083,5.0,
2022-03-20,P079,6.0,7483.2
2022-10-01,,5.0,537.93
2022-08-17,P003,2.0,1393.16
2022-05-22,P067,8.0,1829.56
2022-10-10,,2.0,696.58
2022-01-07,P064,10.0,6797.1
2022-08-20,P068,5.0,891.57
2022-02-26,P043,5.0,9526.8
2022-02-06,P082,1.0,442.14
2022-10-18,P003,7.0,1393.16
2022-05-21,P020,3.0,4743.2
2022-10-04,,3.0,4082.85
2022-03-14,P063,4.0,6749.12
2022-01-19,P095,6.0,3620.08
2022-10-19,P023,5.0,535.37
2022-06-02,P053,4.0,2166.71
2022-09-29,P008,3.0,
2022-11-08,P014,8.0,3621.84
2022-10-09,P012,4.0,5262.75
2022-04-05,P042,2.0,2695.5
2022-01-27,P017,4.0,1972.4
2022-03-29,P094,9.0,4862.9
2022-02-25,P060,6.0,707.86
2022-07-11,P034,3.0,4905.12
2022-05-03,P030,1.0,412.68
2022-08-21,P078,,1086.45
2022-09-16,P056,5.0,488.67
2022-02-10,P080,3.0,1212.66
2022-06-15,P007,1.0,6973.8
2022-05-27,P071,2.0,279.48
2022-07-12,P070,4.0,7494.57
2022-04-08,P038,8.0,3695.7
2022-08-21,,1.0,6265.2
2022-09-09,P083,5.0,1118.2
2022-10-06,P058,2.0,1057.78
2022-11-10,P069,10.0,6676.92
2022-01-29,P081,10.0,5637.52
2022-01-13,P098,10.0,4548.24
2022-08-25,P020,8.0,5336.1
2022-04-25,P016,8.0,2119.14
2022-01-17,P036,,1616.3
2022-11-15,P049,10.0,8044.56
2022-01-18,P065,4.0,695.42
2022-11-15,P021,1.0,6539.05
2022-01-10,P015,4.0,1075.86
2022-10-15,P086,1.0,41.52
2022-06-02,P042,1.0,269.55
2022-06-23,,9.0,1403.6
2022-03-24,P076,2.0,
2022-09-09,P079,9.0,4677.0
2022-08-14,P094,10.0,2431.45
2022-01-18,P078,5.0,2535.05
2022-06-05,P093,2.0,5475.33
2022-12-17,P084,8.0,2924.28
2022-11-04,P017,6.0,739.65
2022-05-21,P033,9.0,1744.76
,,9.0,8613.18
2022-05-27,P043,5.0,4763.4
2022-06-04,P055,,6309.18
2022-11-10,P069,10.0,741.88
2022-02-25,P048,9.0,4138.68
2022-08-21,P091,,3521.76
2022-02-20,P063,4.0,2530.92
2022-04-04,P017,5.0,1972.4
2022-10-30,P010,9.0,4106.95
2022-12-14,P012,,2923.75
2022-01-09,P045,9.0,1578.99
2022-02-06,P003,4.0,6269.22
2022-03-18,P030,2.0,825.36
2022-04-23,P006,,6034.16
2022-11-23,P026,6.0,1145.95
2022-10-27,P057,8.0,4271.19
2022-05-30,P055,9.0,2103.06
2022-03-25,P055,10.0,5608.16
2022-04-21,P073,10.0,128.72
2022-08-18,P019,1.0,7224.08
,,5.0,4055.12
2022-08-04,,5.0,3899.04
2022-11-27,P072,2.0,722.72
2022-04-09,P007,1.0,2092.14
2022-08-15,P072,7.0,903.4
2022-02-08,P083,9.0,1397.75
2022-10-27,P057,6.0,
2022-01-12,P057,4.0,610.17
2022-05-26,P020,5.0,5929.0
2022-09-01,P010,5.0,3285.56
2022-11-20,P046,3.0,2259.53
2022-03-06,P018,4.0,907.3
2022-03-25,P077,2.0,
2022-07-08,P033,,4361.9
2022-07-07,P030,3.0,928.53
2022-03-15,P087,2.0,1225.35
2022-03-18,P007,3.0,4881.66
2022-04-27,P082,7.0,
2022-07-31,P010,8.0,6571.12
2022-09-03,P083,9.0,279.55
2022-09-10,P064,7.0,4757.97
2022-07-24,P020,7.0,1778.7
2022-08-01,P066,9.0,393.4
2022-02-01,P047,10.0,2793.69
2022-05-25,P071,8.0,652.12
2022-10-01,P015,4.0,2689.65
2022-01-10,P022,,2086.11
2022-02-11,P062,10.0,5536.5
2022-03-26,P093,2.0,3650.22
2022-06-13,,1.0,5848.56
2022-08-27,P086,9.0,
2022-02-26,P056,10.0,977.34
2022-05-13,P000,2.0,1403.6
2022-04-14,P004,5.0,
2022-04-05,P034,8.0,4905.12
2022-03-09,,8.0,2274.12
2022-01-16,P078,2.0,2172.9
2022-09-30,,5.0,1830.51
2022-10-01,P076,10.0,1948.4
2022-11-05,P000,10.0,
2022-11-29,P033,6.0,3489.52
2022-12-26,P068,8.0,
2022-10-03,P092,2.0,5815.98
2022-04-16,P029,9.0,3889.4
2022-09-25,P096,8.0,961.74
2022-06-09,P049,3.0,4469.2
,,7.0,3812.46
2022-10-26,P068,1.0,2080.33
2022-10-14,P038,5.0,1847.85
2022-08-30,P064,4.0,1359.42
2022-04-16,P000,3.0,140.36
2022-03-07,P005,,6699.14
,P025,4.0,1995.39
2022-03-10,P079,4.0,8418.6
2022-04-09,P035,1.0,3041.34
2022-05-03,P070,6.0,6661.84
2022-02-27,P065,1.0,3129.39
2022-03-12,P074,1.0,3827.81
2022-09-09,P094,4.0,
2022-05-11,P070,3.0,6661.84
2022-08-09,P001,2.0,1682.1
2022-06-29,P038,9.0,
2022-12-11,P065,2.0,3129.39
2022-01-03,P017,7.0,2218.95
,P092,9.0,6462.2
2022-05-20,P068,5.0,2674.71
2022-12-08,P041,2.0,
2022-04-26,P060,6.0,
2022-12-16,,10.0,2932.02
2022-12-09,P060,,353.93
2022-05-31,P034,,4905.12
2022-09-23,P034,6.0,6131.4
2022-06-24,P041,9.0,4572.2
2022-08-19,P062,5.0,1660.95
2022-09-24,,6.0,1954.68
,P003,3.0,2786.32
2022-04-18,P079,2.0,935.4
,,5.0,1031.7
2022-03-09,,4.0,2548.95
2022-04-21,P076,9.0,1461.3
2022-06-25,P013,3.0,410.64
2022-04-30,P094,2.0,3890.32
2022-05-27,P008,2.0,2855.52
2022-08-27,P002,8.0,4970.52
2022-01-28,P012,7.0,4093.25
2022-05-31,P056,10.0,3420.69
2022-10-17,,7.0,1839.42
2022-07-14,P096,7.0,320.58
2022-06-23,,2.0,1744.76
,P035,1.0,506.89
2022-09-21,P009,3.0,
2022-02-03,P038,,2586.99
2022-01-12,P002,4.0,3313.68
,,2.0,4982.85
2022-04-04,P078,5.0,2172.9
2022-05-26,,9.0,
2022-03-08,,,410.64
2022-11-25,,5.0,5379.3
2022-10-17,P065,1.0,1738.55
2022-11-28,P065,6.0,1390.84
2022-12-21,P009,8.0,
2022-04-28,P061,9.0,3812.46
2022-08-24,,5.0,2333.64
2022-10-15,P091,8.0,4402.2
2022-09-30,P079,,7483.2
2022-11-13,P079,8.0,6547.8
2022-07-14,P042,2.0,269.55
2022-04-17,P093,10.0,1825.11
2022-03-21,P072,4.0,1445.44
2022-12-30,P023,8.0,2141.48
2022-09-05,P077,6.0,5511.18
2022-05-15,P008,1.0,475.92
2022-05-20,P073,1.0,289.62
,P069,3.0,6676.92
2022-02-22,P011,1.0,1310.54
2022-09-28,P089,2.0,5301.9
2022-12-16,P030,2.0,722.19
2022-11-13,P059,,3568.53
2022-12-12,,3.0,2641.32
2022-11-01,,6.0,3330.92
2022-11-10,P073,7.0,
2022-09-15,P033,2.0,3053.33
2022-01-26,P061,5.0,5718.69
2022-03-22,P065,2.0,3129.39
2022-12-26,P051,10.0,9911.8
2022-01-20,,2.0,2768.25
2022-07-03,P071,4.0,838.44
2022-10-04,P064,3.0,3398.55
2022-06-03,P094,2.0,4376.61
2022-06-03,P044,8.0,4526.83
2022-07-12,P091,9.0,7043.52
2022-07-08,P012,7.0,1754.25
2022-01-01,P029,2.0,3111.52
2022-08-22,P086,9.0,72.66
2022-04-26,P088,7.0,4983.44
2022-07-04,P098,3.0,758.04
,P008,10.0,2379.6
2022-11-27,P024,9.0,2903.46
2022-03-07,P055,6.0,701.02
2022-07-06,P046,7.0,
,P038,7.0,2586.99
2022-01-25,P097,,8098.2
2022-05-30,P061,4.0,3177.05
2022-09-26,P006,4.0,
2022-07-13,P061,5.0,3812.46
2022-03-26,P059,2.0,
2022-09-09,P023,8.0,1606.11
2022-09-19,P021,7.0,9341.5
2022-11-12,P053,5.0,309.53
2022-10-04,,10.0,2802.45
2022-06-30,P045,3.0,676.71
2022-12-08,P033,,
2022-11-25,P031,5.0,
2022-05-15,P071,8.0,745.28
2022-06-24,P082,6.0,1031.66
2022-09-10,P036,1.0,1616.3
2022-02-17,P082,8.0,1473.8
,P053,5.0,1857.18
2022-09-25,,3.0,1602.9
2022-10-13,P077,,4592.65
2022-03-01,P061,4.0,6354.1
2022-09-18,P071,1.0,186.32
2022-12-22,P077,5.0,
2022-06-19,P038,9.0,2217.42
,P043,4.0,7621.44
2022-12-24,P065,4.0,
2022-09-22,P008,,951.84
2022-11-26,,9.0,741.88
2022-06-13,P066,8.0,39.34
2022-06-15,P072,10.0,1084.08
2022-04-17,P004,8.0,3307.23
2022-11-05,P048,1.0,5518.24
2022-11-02,P059,8.0,1529.37
2022-06-29,P000,5.0,140.36
2022-06-23,P099,6.0,2042.73
2022-10-27,P017,3.0,1972.4
2022-05-05,P025,6.0,6651.3
2022-11-23,P065,7.0,347.71
2022-06-02,P042,5.0,1886.85
2022-03-21,P000,10.0,1263.24
2022-03-31,,6.0,4082.85
2022-03-12,P063,,6749.12
2022-07-08,P019,7.0,9030.1
2022-05-31,P061,,
2022-02-10,P039,6.0,1029.1
,P005,4.0,957.02
2022-01-13,P006,,6034.16
2022-07-14,P026,1.0,1145.95
,P050,5.0,884.22
2022-05-06,P014,6.0,4527.3
2022-06-11,P024,2.0,4147.8
,P073,9.0,257.44
2022-08-30,,3.0,4955.9
2022-03-18,P035,8.0,3548.23
2022-03-13,P007,3.0,2789.52
2022-11-26,P020,9.0,2964.5
2022-05-13,P092,5.0,646.22
2022-01-11,P042,10.0,1886.85
2022-12-18,P057,2.0,610.17
2022-07-06,P023,9.0,2676.85
2022-11-04,P012,5.0,5847.5
2022-06-14,P031,5.0,393.22
2022-03-28,P040,4.0,6816.6
2022-08-17,P049,7.0,5363.04
2022-05-05,P002,8.0,5798.94
2022-03-12,P042,6.0,1617.3
2022-11-10,P038,5.0,
2022-06-28,P023,,2141.48
2022-10-22,P050,,884.22
2022-10-23,P020,1.0,592.9
2022-02-26,P071,4.0,279.48
2022-12-10,P092,10.0,2584.88
2022-04-17,P070,3.0,4163.65
2022-12-12,P073,5.0,321.8
2022-12-28,P066,5.0,39.34
2022-05-25,P086,6.0,72.66
2022-10-05,P030,6.0,928.53
2022-06-09,,2.0,
2022-07-24,P013,3.0,
2022-06-17,P096,4.0,961.74
2022-12-10,P035,1.0,5068.9
2022-10-03,P025,,5321.04
,P082,2.0,1179.04
2022-02-12,P003,2.0,1393.16
2022-06-15,P055,7.0,5608.16
2022-10-21,P033,6.0,
2022-11-03,P093,,5475.33
2022-02-07,P059,8.0,509.79
2022-07-02,,3.0,10.38
2022-04-30,P044,8.0,3233.45
2022-02-10,P030,,412.68
2022-06-27,P078,,2535.05
2022-07-29,P037,3.0,487.78
2022-10-04,P019,1.0,4515.05
2022-11-02,P005,4.0,
2022-10-29,P089,6.0,3181.14
2022-05-22,P018,4.0,4082.85
2022-07-24,P074,7.0,3827.81
2022-04-23,P019,7.0,3612.04
2022-09-20,P073,7.0,32.18
,P069,6.0,5193.16
2022-05-25,P097,8.0,6478.56
2022-05-26,,7.0,1936.74
2022-06-03,P015,5.0,1613.79
2022-06-27,P069,3.0,4451.28
2022-01-03,P077,2.0,6429.71
2022-11-01,P063,8.0,1687.28
2022-11-01,P028,1.0,
2022-12-14,P043,,4763.4
2022-10-23,P060,4.0,3185.37
2022-08-16,,3.0,490.14
2022-10-03,P033,3.0,3489.52
2022-05-03,P040,5.0,973.8
2022-02-04,P032,3.0,
2022-06-29,P007,6.0,5579.04
2022-06-09,P058,7.0,2115.56
2022-02-21,P059,3.0,2039.16
2022-11-12,P029,10.0,3889.4
2022-02-18,P063,5.0,1687.28
2022-02-17,P033,,1308.57
2022-01-29,P070,,5829.11
2022-11-05,P014,10.0,6338.22
,P051,2.0,7929.44
,P021,8.0,
2022-03-29,P044,8.0,646.69
2022-08-06,P035,5.0,4562.01
2022-03-05,P016,1.0,2119.14
,P056,7.0,4886.7
2022-10-20,P008,8.0,
,P055,9.0,2804.08
,P023,4.0,3747.59
2022-08-19,P023,8.0,5353.7
2022-01-09,P026,5.0,1375.14
2022-04-12,,8.0,2781.68
2022-08-03,,9.0,257.44
2022-03-09,P029,6.0,6223.04
2022-01-22,P080,,5456.97
2022-05-05,P043,7.0,9526.8
2022-01-03,P034,6.0,4905.12
2022-07-04,P059,4.0,
2022-11-01,P043,9.0,9526.8
2022-02-28,P050,3.0,1768.44
2022-11-27,P009,2.0,5342.31
2022-10-21,P001,8.0,2403.0
2022-11-25,P067,2.0,7318.24
2022-02-04,P042,4.0,808.65
2022-10-22,P006,3.0,6034.16
2022-09-11,P067,8.0,6403.46
2022-11-28,P058,4.0,3173.34
2022-11-25,P077,6.0,4592.65
2022-03-11,P044,3.0,646.69
2022-11-11,P016,10.0,1059.57
2022-07-21,P009,6.0,4155.13
2022-11-04,P069,1.0,6676.92
2022-06-14,P028,,6984.6
2022-11-03,P003,1.0,5572.64
,P076,2.0,974.2
,P044,10.0,3880.14
2022-01-29,P030,3.0,309.51
2022-05-22,P006,7.0,754.27
2022-04-11,P078,5.0,1086.45
2022-06-30,,5.0,3259.35
2022-03-17,P089,9.0,2120.76
2022-05-15,P098,6.0,
2022-10-24,,2.0,739.65
2022-08-31,P074,3.0,3280.98
,P021,5.0,934.15
2022-03-15,P027,,273.85
2022-09-27,P088,7.0,2491.72
2022-01-16,P033,8.0,2180.95
2022-03-04,P004,1.0,367.47
2022-01-17,P012,,4678.0
2022-09-07,P047,10.0,2793.69
2022-08-06,P053,,619.06
,P058,4.0,2644.45
2022-04-15,P090,9.0,6052.2
2022-10-30,P058,8.0,4760.01
,P074,1.0,2734.15
2022-08-29,P025,8.0,2660.52
2022-05-06,P085,6.0,3598.2
2022-09-24,P046,4.0,645.58
2022-11-08,P087,9.0,1225.35
,P092,7.0,4523.54
2022-11-28,P005,5.0,7656.16
